student_id,age,gender,country,education_level,course_category,platform,course_duration_weeks,hours_per_week,quiz_scores_avg,assignment_completion_rate,forum_posts,videos_watched_pct,device,internet_speed,previous_courses_completed,financial_aid,course_price_usd,self_motivation_score,time_management_score,learning_disability,employment_status,completion_status,final_grade,satisfaction_rating
913,55,Non-binary,France,High School,Data Science,edX,32,26,37.18,67.33,2,47.41,Tablet,Fast,19,No,127.07,9,8,No,Employed,Completed,F,3.7
914,29,Female,India,Bachelor's,Data Science,edX,23,27,4.28,26.45,29,22.59,Laptop,Medium,7,Yes,54.71,4,4,No,Employed,In Progress,F,2.4
915,47,Female,USA,High School,Data Science,Codecademy,15,26,79.4,96.69,66,55.84,Laptop,Slow,3,No,79.98,3,1,No,Employed,Completed,C,5.0
916,53,Non-binary,India,High School,DevOps,Codecademy,51,22,64.42,30.85,62,90.93,Laptop,Fast,5,Yes,94.12,10,4,No,Employed,Completed,D,4.3
917,48,Female,Brazil,Master's,AI/ML,Udemy,28,13,80.2,36.36,81,56.78,Laptop,Medium,11,No,29.06,2,10,No,Unemployed,In Progress,B,4.0
918,38,Male,Brazil,Bachelor's,Mobile Development,Udemy,52,15,34.89,46.95,22,51.01,Tablet,Medium,11,No,90.44,1,1,No,Employed,In Progress,F,3.7
919,30,Female,Mexico,High School,Web Development,Coursera,38,24,1.76,31.91,71,75.01,Laptop,Fast,6,No,32.24,10,6,No,Employed,Completed,F,2.8
920,48,Female,Australia,Bachelor's,Digital Marketing,Udemy,5,14,7.38,81.74,72,14.76,Laptop,Fast,15,No,99.89,5,2,No,Employed,Completed,F,3.6
921,40,Female,Germany,Bachelor's,Web Development,Codecademy,40,8,11.18,87.62,65,90.56,Desktop,Medium,6,Yes,10.16,6,9,No,Employed,Dropped,F,1.7
922,32,Male,UK,Bachelor's,AI/ML,Coursera,18,21,80.51,1.1,60,57.76,Laptop,Fast,2,No,189.71,8,10,No,Employed,Completed,B,4.7
923,48,Female,Nigeria,High School,Digital Marketing,DataCamp,21,30,30.14,65.47,1,68.63,Desktop,Medium,12,No,49.27,6,4,No,Student,Completed,F,3.5
924,17,Male,UK,Bachelor's,Digital Marketing,edX,15,20,99.79,68.61,26,81.9,Desktop,Medium,19,Yes,93.4,2,8,No,Employed,Completed,A,4.9
925,29,Female,France,High School,Digital Marketing,edX,3,11,75.84,96.14,47,63.5,Laptop,Medium,8,Yes,6.55,8,2,No,Student,Completed,C,4.1
926,55,Male,Nigeria,Master's,Digital Marketing,Coursera,46,21,60.12,37.04,62,64.12,Laptop,Fast,10,Yes,38.54,5,5,No,Employed,In Progress,D,3.4
927,55,Male,Japan,Bachelor's,Web Development,LinkedIn Learning,26,9,98.36,19.53,99,72.96,Mobile,Fast,6,Yes,138.65,3,8,No,Employed,In Progress,A,3.6
928,54,Male,Canada,Bachelor's,AI/ML,edX,15,12,31.63,52.06,4,5.22,Laptop,Medium,14,No,22.36,6,1,No,Student,In Progress,F,2.2
929,21,Male,Japan,High School,AI/ML,Udemy,45,26,16.56,44.76,0,38.22,Laptop,Medium,0,No,125.63,6,6,No,Student,Completed,F,3.4
930,21,Female,Canada,High School,Mobile Development,Udemy,20,6,73.73,79.17,21,96.29,Desktop,Medium,1,Yes,0.41,3,2,No,Employed,Completed,C,4.6
931,18,Female,India,High School,Web Development,Coursera,21,19,27.81,90.4,73,25.79,Desktop,Slow,0,No,93.0,7,5,No,Employed,Completed,F,3.8
932,22,Female,Canada,PhD,Blockchain,edX,26,3,96.1,8.67,23,54.23,Laptop,Fast,14,No,144.27,7,1,No,Employed,Completed,A,4.9
933,23,Male,Australia,High School,AI/ML,Udemy,41,30,98.81,84.66,58,17.54,Mobile,Fast,3,Yes,185.26,7,4,No,Employed,Completed,A,4.8
934,30,Male,Australia,High School,Cloud Computing,LinkedIn Learning,23,1,92.64,90.9,78,32.33,Desktop,Medium,3,Yes,98.57,8,3,No,Student,Completed,A,5.0
935,44,Female,Germany,PhD,Web Development,LinkedIn Learning,49,15,94.48,92.41,96,71.71,Laptop,Fast,13,Yes,168.11,7,10,No,Student,Completed,A,5.0
936,48,Female,USA,Bachelor's,AI/ML,Udemy,51,15,61.57,76.43,49,64.31,Desktop,Fast,4,No,160.52,4,5,No,Unemployed,Completed,D,4.9
937,45,Male,UK,Master's,Cloud Computing,LinkedIn Learning,25,5,69.21,74.21,22,41.43,Tablet,Medium,20,No,59.15,5,8,No,Employed,In Progress,D,3.7
938,54,Female,Germany,High School,AI/ML,Udemy,4,22,9.42,1.49,77,93.81,Laptop,Medium,0,No,174.95,4,9,No,Student,Completed,F,3.6
939,42,Male,Australia,Bachelor's,Blockchain,LinkedIn Learning,52,24,76.31,92.02,17,77.5,Desktop,Fast,14,No,128.06,2,5,No,Student,In Progress,C,3.6
940,51,Female,USA,Bachelor's,Cloud Computing,Coursera,10,11,20.21,35.15,88,26.79,Laptop,Fast,6,No,20.84,7,9,No,Employed,In Progress,F,2.9
941,44,Female,Japan,Master's,Cybersecurity,Coursera,22,25,84.03,4.11,21,46.54,Mobile,Fast,15,No,187.82,3,10,No,Student,Completed,B,4.6
942,53,Male,UK,High School,Mobile Development,Udemy,3,23,96.15,41.3,43,87.8,Laptop,Fast,13,No,35.34,1,4,No,Student,Completed,A,5.0
943,48,Male,Mexico,Bachelor's,Cloud Computing,Pluralsight,19,1,21.24,73.29,43,2.25,Laptop,Medium,14,No,94.07,1,5,No,Student,Dropped,F,1.0
944,52,Female,UK,Master's,Cybersecurity,Coursera,31,23,7.8,44.2,36,58.15,Desktop,Slow,14,No,93.27,9,9,No,Student,Completed,F,3.5
945,42,Male,France,Bachelor's,Web Development,Coursera,9,10,48.39,75.8,6,23.2,Mobile,Fast,19,No,125.05,3,9,No,Employed,Dropped,F,1.8
946,48,Male,India,Bachelor's,AI/ML,Udemy,29,25,79.15,50.94,89,6.38,Laptop,Fast,0,No,132.99,7,2,No,Unemployed,Completed,C,4.6
947,19,Female,China,High School,Cloud Computing,Coursera,37,20,77.06,29.94,23,91.29,Laptop,Fast,18,No,46.58,9,5,No,Employed,In Progress,C,4.0
948,37,Male,UK,High School,Mobile Development,Pluralsight,46,11,69.68,20.29,76,81.63,Desktop,Fast,6,No,70.49,7,8,No,Student,Completed,D,4.3
949,17,Male,Australia,Bachelor's,Web Development,edX,7,28,82.07,42.11,40,18.53,Mobile,Medium,17,No,28.92,8,1,No,Student,Completed,B,4.7
950,25,Female,India,Bachelor's,Web Development,Codecademy,38,7,17.5,3.58,69,83.69,Laptop,Medium,14,No,25.2,6,4,No,Unemployed,Completed,F,2.7
951,20,Female,Brazil,PhD,Cybersecurity,Coursera,24,25,65.19,42.25,84,14.64,Desktop,Fast,12,No,165.01,3,8,No,Employed,Completed,D,4.3
952,25,Female,Canada,Bachelor's,Data Science,Udemy,8,17,60.57,6.86,70,47.62,Desktop,Fast,18,Yes,150.14,1,10,No,Employed,Completed,D,4.0
953,48,Female,Japan,Bachelor's,Cloud Computing,LinkedIn Learning,34,12,15.34,87.7,17,72.58,Mobile,Slow,17,No,88.54,10,2,No,Employed,Completed,F,3.2
954,53,Female,Mexico,Master's,Cloud Computing,LinkedIn Learning,26,26,41.44,57.55,78,53.38,Tablet,Medium,3,No,19.18,8,1,No,Employed,Completed,F,4.1
955,28,Female,Japan,High School,AI/ML,Udemy,28,25,85.25,64.6,71,85.08,Desktop,Medium,17,No,89.98,6,6,No,Employed,Completed,B,4.3
956,46,Male,Brazil,Bachelor's,Mobile Development,edX,28,4,97.18,28.89,59,61.69,Laptop,Fast,3,Yes,58.89,2,6,No,Unemployed,In Progress,A,4.3
957,51,Female,Nigeria,High School,AI/ML,Pluralsight,46,12,66.54,22.58,51,43.2,Laptop,Fast,15,No,155.58,10,1,No,Employed,Dropped,F,1.5
958,39,Non-binary,China,High School,Cybersecurity,Coursera,7,24,92.19,70.79,79,92.52,Tablet,Fast,13,Yes,19.33,8,3,No,Employed,Completed,A,4.3
959,30,Male,UK,Master's,Web Development,LinkedIn Learning,3,3,13.2,67.16,48,3.63,Laptop,Medium,13,No,90.27,4,10,No,Employed,Completed,F,2.9
960,44,Male,France,Bachelor's,AI/ML,Udemy,52,18,97.51,12.27,66,48.84,Laptop,Medium,6,Yes,118.28,10,8,No,Unemployed,Completed,A,4.8
961,23,Female,Germany,Bachelor's,Mobile Development,DataCamp,22,29,3.35,23.86,44,66.08,Desktop,Medium,12,No,197.15,9,9,No,Unemployed,Completed,F,3.1
962,20,Male,India,Bachelor's,Web Development,edX,38,12,52.73,94.66,8,83.61,Laptop,Medium,13,Yes,17.92,9,8,No,Employed,In Progress,F,3.1
963,44,Male,Mexico,Bachelor's,AI/ML,Coursera,46,24,29.1,30.42,25,54.12,Desktop,Fast,9,No,22.79,9,1,No,Employed,Completed,F,3.7
964,19,Female,Brazil,High School,Web Development,Udemy,44,24,81.39,2.58,25,88.55,Desktop,Slow,12,No,197.61,4,4,No,Employed,Completed,B,5.0
965,27,Non-binary,China,Bachelor's,Web Development,DataCamp,18,19,21.75,6.38,29,42.63,Desktop,Medium,5,No,81.13,6,9,No,Employed,Dropped,F,1.0
966,17,Male,Japan,Bachelor's,Web Development,LinkedIn Learning,12,13,1.15,77.55,26,31.71,Tablet,Fast,10,No,148.74,4,1,No,Employed,Completed,F,2.6
967,42,Male,France,Master's,Web Development,Udemy,31,16,41.46,75.72,79,97.38,Tablet,Medium,5,No,156.7,10,4,No,Student,Completed,F,3.7
968,46,Male,France,High School,Blockchain,edX,39,8,6.41,38.18,3,66.72,Desktop,Fast,10,Yes,62.91,10,10,Yes,Employed,Completed,F,2.9
969,51,Female,Brazil,High School,Cloud Computing,edX,5,27,29.01,15.32,50,42.58,Laptop,Medium,18,No,42.86,5,7,Yes,Student,Completed,F,4.0
970,51,Male,Mexico,Bachelor's,Web Development,Coursera,44,27,64.37,49.81,82,87.82,Tablet,Fast,16,No,55.22,7,7,No,Employed,Completed,D,3.8
971,41,Male,Mexico,Master's,Digital Marketing,Coursera,41,6,29.47,33.19,97,68.31,Desktop,Fast,2,No,152.88,7,7,No,Employed,Dropped,F,1.8
972,42,Male,China,Bachelor's,Data Science,edX,29,10,24.58,37.4,69,63.79,Desktop,Slow,0,Yes,168.1,10,10,No,Employed,Dropped,F,1.7
973,20,Male,Nigeria,Bachelor's,AI/ML,Udemy,43,25,15.55,26.1,78,72.85,Laptop,Medium,15,Yes,139.9,6,4,No,Employed,Completed,F,3.4
974,35,Female,Japan,PhD,Web Development,Coursera,36,10,13.52,6.29,9,73.83,Laptop,Medium,11,No,88.25,10,8,No,Employed,Completed,F,3.3
975,26,Female,Australia,PhD,Data Science,Pluralsight,14,29,52.59,79.12,35,49.3,Laptop,Fast,13,No,52.51,4,3,No,Employed,In Progress,F,3.8
976,25,Female,Nigeria,Bachelor's,Mobile Development,edX,44,6,68.15,61.82,45,41.93,Laptop,Fast,17,No,85.05,5,9,No,Employed,Completed,D,4.4
977,55,Female,Nigeria,Bachelor's,Web Development,Udemy,18,8,45.27,83.46,5,90.93,Desktop,Fast,2,Yes,182.91,5,6,No,Student,Completed,F,3.9
978,53,Male,Mexico,High School,Digital Marketing,Coursera,7,18,12.36,50.32,69,49.72,Laptop,Medium,7,No,172.64,9,7,No,Employed,In Progress,F,2.5
979,21,Female,India,Master's,AI/ML,LinkedIn Learning,23,17,64.78,98.5,78,21.58,Desktop,Medium,17,No,64.68,6,9,No,Unemployed,Completed,D,4.2
980,23,Female,India,Bachelor's,Data Science,LinkedIn Learning,33,26,55.71,96.25,92,52.16,Laptop,Medium,15,Yes,65.59,4,4,No,Employed,Completed,F,4.8
981,38,Male,Canada,PhD,Cloud Computing,LinkedIn Learning,45,10,38.13,27.18,88,3.44,Tablet,Fast,14,No,155.99,6,5,No,Unemployed,Completed,F,3.5
982,41,Female,Japan,High School,Cybersecurity,Udemy,16,2,33.0,38.7,82,72.33,Tablet,Fast,1,No,85.31,7,1,No,Employed,Completed,F,3.7
983,27,Male,Brazil,Bachelor's,Web Development,edX,37,12,18.32,75.27,77,12.7,Laptop,Medium,15,No,114.54,7,10,No,Student,In Progress,F,3.1
984,41,Female,India,Bachelor's,Web Development,Codecademy,51,20,14.63,77.66,2,11.17,Desktop,Slow,9,No,84.46,10,8,No,Student,Dropped,F,1.2
985,28,Male,China,Bachelor's,Data Science,Udemy,25,10,33.88,91.07,49,94.64,Tablet,Medium,10,No,48.47,3,2,No,Student,Completed,F,3.3
986,55,Non-binary,France,High School,Blockchain,Udemy,9,9,4.16,65.26,41,77.26,Mobile,Medium,18,Yes,37.77,6,5,No,Student,Dropped,F,1.0
987,33,Male,Brazil,Bachelor's,AI/ML,Pluralsight,28,16,43.66,47.51,77,41.42,Mobile,Fast,18,Yes,27.91,7,5,No,Student,In Progress,F,3.1
988,40,Female,Japan,Master's,Data Science,Coursera,9,7,60.16,37.77,53,23.96,Laptop,Medium,9,Yes,2.28,1,10,No,Unemployed,Completed,D,4.0
989,48,Female,China,Bachelor's,Mobile Development,Udemy,12,9,94.17,41.92,38,84.35,Desktop,Fast,16,No,56.12,4,4,No,Employed,Completed,A,4.7
990,55,Female,UK,High School,Web Development,Coursera,18,25,62.58,85.04,84,96.86,Mobile,Medium,0,Yes,34.28,7,4,No,Student,Completed,D,4.6
991,27,Male,USA,Bachelor's,Web Development,Udemy,27,25,62.41,98.0,54,50.84,Laptop,Fast,6,No,51.59,10,2,No,Employed,In Progress,D,3.7
992,51,Female,India,High School,Web Development,Udemy,26,24,37.44,5.19,10,58.01,Desktop,Medium,15,No,15.16,1,3,No,Student,Completed,F,3.5
993,19,Female,India,High School,Cybersecurity,Coursera,26,6,13.33,58.02,73,24.31,Laptop,Fast,10,No,68.31,8,10,No,Student,Completed,F,3.3
994,20,Male,Canada,Bachelor's,Data Science,Codecademy,10,30,44.69,52.01,78,58.93,Desktop,Fast,20,No,103.99,6,2,No,Student,Completed,F,4.2
995,52,Male,Australia,Master's,AI/ML,edX,17,27,59.87,37.61,29,40.06,Laptop,Fast,17,Yes,188.91,6,1,No,Employed,Completed,F,4.2
996,23,Female,Canada,Bachelor's,Mobile Development,edX,51,10,72.4,85.16,80,84.56,Laptop,Fast,0,Yes,69.41,3,4,No,Employed,Completed,C,4.7
997,43,Female,Japan,Bachelor's,Web Development,Udemy,32,7,82.61,57.57,55,37.71,Mobile,Medium,1,No,6.2,6,9,No,Student,Completed,B,4.1
998,46,Male,Canada,High School,Web Development,LinkedIn Learning,24,18,25.59,31.31,28,64.88,Laptop,Slow,1,No,72.47,4,6,No,Employed,Completed,F,3.3
999,24,Male,Australia,Bachelor's,AI/ML,Udemy,43,11,24.12,44.41,16,20.35,Laptop,Fast,5,Yes,163.44,9,8,No,Student,Completed,F,4.0
1000,44,Male,Australia,High School,Cybersecurity,Pluralsight,48,1,56.53,35.68,32,9.07,Laptop,Fast,7,Yes,68.03,4,2,No,Student,Dropped,F,2.0
1001,29,Female,Mexico,PhD,Blockchain,Pluralsight,8,29,56.6,43.01,20,4.04,Laptop,Medium,20,No,58.35,6,2,No,Student,Completed,F,4.3
1002,55,Female,France,Master's,AI/ML,LinkedIn Learning,30,21,21.79,7.13,77,41.56,Mobile,Fast,19,No,183.8,6,2,No,Student,Dropped,F,1.3
1003,37,Female,Mexico,Bachelor's,Data Science,edX,26,24,58.75,11.19,9,16.35,Desktop,Fast,13,Yes,59.45,1,8,No,Employed,Completed,F,3.9
1004,26,Non-binary,USA,Bachelor's,Web Development,Pluralsight,24,19,34.59,62.37,86,99.35,Laptop,Medium,20,No,194.05,4,1,No,Employed,Completed,F,3.4
1005,38,Male,China,Master's,Web Development,edX,27,23,63.93,68.41,38,79.84,Laptop,Medium,19,No,166.53,9,5,No,Student,Completed,D,4.0
1006,16,Male,Nigeria,Bachelor's,Cloud Computing,Coursera,15,5,29.1,63.66,77,69.34,Laptop,Slow,7,No,136.85,10,4,No,Student,Completed,F,3.9
1007,52,Male,UK,High School,Data Science,Coursera,28,28,59.23,76.31,46,80.33,Laptop,Medium,16,Yes,119.67,6,1,No,Unemployed,Completed,F,4.2
1008,36,Male,Australia,High School,Web Development,DataCamp,11,26,76.83,94.35,85,26.27,Desktop,Fast,4,No,44.96,4,10,No,Student,Completed,C,4.1
1009,41,Female,UK,Bachelor's,Cybersecurity,Udemy,39,29,98.02,86.06,51,87.93,Laptop,Medium,2,Yes,146.08,7,7,Yes,Employed,Completed,A,5.0
1010,51,Female,France,Master's,Web Development,Pluralsight,2,24,91.11,41.85,40,99.56,Tablet,Fast,17,No,69.43,10,1,No,Employed,Completed,A,5.0
1011,38,Male,India,High School,Cybersecurity,Udemy,51,6,50.35,21.75,91,28.99,Desktop,Fast,9,Yes,97.13,7,6,No,Student,Completed,F,3.5
1012,16,Male,Germany,High School,Data Science,Udemy,9,22,48.83,31.19,46,98.46,Desktop,Fast,3,Yes,20.81,5,1,No,Student,Completed,F,4.3
1013,55,Female,USA,Bachelor's,Blockchain,LinkedIn Learning,50,7,43.77,58.77,72,32.04,Desktop,Fast,9,Yes,59.23,4,9,No,Student,Completed,F,3.5
1014,30,Female,Japan,Master's,Web Development,Coursera,45,23,2.78,85.62,86,1.17,Laptop,Fast,17,Yes,105.82,4,3,No,Employed,Dropped,F,1.3
1015,36,Male,France,High School,Blockchain,LinkedIn Learning,23,4,16.6,70.17,70,36.72,Laptop,Fast,12,No,93.61,7,2,No,Employed,Completed,F,3.4
1016,24,Non-binary,Brazil,High School,Web Development,LinkedIn Learning,33,26,5.92,54.3,87,99.75,Mobile,Medium,16,Yes,68.7,6,7,No,Employed,Completed,F,3.5
1017,24,Female,UK,Bachelor's,Digital Marketing,edX,19,16,69.64,60.19,42,63.52,Laptop,Medium,13,No,94.39,4,1,No,Employed,Completed,D,4.7
1018,25,Male,Canada,Bachelor's,Web Development,edX,13,28,41.32,52.83,36,69.55,Laptop,Fast,18,No,148.99,3,7,No,Employed,Completed,F,3.6
1019,41,Female,Australia,High School,Cloud Computing,Coursera,14,10,6.38,97.16,72,23.83,Laptop,Slow,17,No,91.87,2,9,No,Unemployed,In Progress,F,2.9
1020,50,Male,UK,High School,Web Development,Udemy,32,26,69.06,81.61,63,14.59,Laptop,Medium,7,No,101.23,4,4,Yes,Employed,Completed,D,4.7
1021,40,Female,Nigeria,Bachelor's,AI/ML,Coursera,49,15,64.44,78.13,70,88.55,Laptop,Medium,17,No,140.23,7,10,No,Student,Dropped,F,2.0
1022,41,Non-binary,Brazil,Bachelor's,Cloud Computing,Udemy,22,13,72.0,51.73,59,41.34,Laptop,Medium,15,No,168.32,2,2,No,Employed,Dropped,F,1.7
1023,26,Female,Australia,PhD,Cybersecurity,Codecademy,20,8,59.98,33.18,86,0.41,Desktop,Fast,10,No,105.37,9,4,Yes,Employed,In Progress,F,3.4
1024,53,Female,Japan,Bachelor's,Cybersecurity,edX,33,22,16.15,1.95,24,29.42,Tablet,Slow,16,No,189.64,9,9,No,Student,Completed,F,3.7
1025,17,Male,Nigeria,High School,Data Science,LinkedIn Learning,5,27,6.14,4.34,21,19.57,Desktop,Fast,17,No,70.69,6,8,No,Employed,Dropped,F,1.4
1026,22,Female,Germany,Bachelor's,Web Development,edX,20,13,81.71,3.02,42,60.38,Laptop,Fast,18,No,50.51,9,5,No,Student,In Progress,B,3.9
1027,33,Female,Canada,Bachelor's,Cybersecurity,Coursera,14,24,21.58,98.05,70,75.61,Desktop,Fast,17,No,138.62,1,8,No,Unemployed,Completed,F,4.1
1028,42,Female,UK,High School,Data Science,edX,27,7,54.25,11.45,69,49.75,Tablet,Fast,13,Yes,35.15,6,7,No,Employed,Dropped,F,2.0
1029,49,Female,Mexico,Master's,Web Development,Pluralsight,26,17,48.52,14.21,35,18.59,Laptop,Medium,16,Yes,179.99,3,4,No,Student,Completed,F,3.7
1030,42,Non-binary,USA,Master's,Web Development,Coursera,32,4,92.11,48.41,45,5.8,Desktop,Medium,7,No,77.31,6,3,No,Employed,Completed,A,4.3
1031,32,Female,UK,High School,Web Development,Pluralsight,30,7,55.24,48.14,21,31.35,Desktop,Medium,14,Yes,139.63,5,1,No,Student,Completed,F,4.1
1032,39,Male,UK,High School,Cybersecurity,edX,27,16,58.0,92.0,34,80.6,Desktop,Fast,16,No,114.04,5,3,No,Employed,Completed,F,4.6
1033,40,Non-binary,Brazil,High School,Cybersecurity,Coursera,26,25,31.95,7.35,46,41.95,Tablet,Fast,20,Yes,10.88,1,8,No,Employed,Dropped,F,1.1
1034,22,Female,Brazil,High School,Mobile Development,edX,18,2,95.87,95.72,32,25.23,Tablet,Fast,10,No,141.82,5,9,Yes,Unemployed,Completed,A,4.6
1035,21,Female,Nigeria,Bachelor's,AI/ML,Udemy,45,21,61.24,21.64,84,2.07,Mobile,Fast,5,No,158.0,6,9,No,Student,Completed,D,4.8
1036,39,Female,USA,Bachelor's,Blockchain,Udemy,23,25,0.5,97.02,74,49.61,Desktop,Slow,18,No,196.49,1,5,No,Employed,Completed,F,2.9
1037,48,Male,UK,PhD,Cloud Computing,Pluralsight,44,25,55.61,54.13,12,68.48,Desktop,Medium,15,Yes,83.23,10,4,No,Student,In Progress,F,3.4
1038,44,Male,China,High School,Blockchain,Codecademy,47,22,36.39,65.2,55,19.03,Laptop,Fast,11,Yes,100.59,7,6,No,Student,Completed,F,3.5
1039,37,Female,Japan,Bachelor's,Mobile Development,Pluralsight,24,23,3.21,31.57,66,53.72,Desktop,Fast,14,No,174.97,1,7,No,Student,Completed,F,2.8
1040,41,Female,Brazil,Master's,Cloud Computing,Pluralsight,4,25,43.15,61.18,12,42.07,Tablet,Slow,10,No,53.84,7,6,Yes,Employed,Completed,F,4.1
1041,43,Male,Brazil,Bachelor's,AI/ML,Codecademy,41,14,77.36,71.08,49,70.39,Mobile,Medium,6,No,37.83,9,5,No,Student,Completed,C,4.5
1042,36,Female,Nigeria,High School,Web Development,Codecademy,3,14,50.38,1.04,56,86.06,Laptop,Fast,9,Yes,26.58,7,2,No,Student,Completed,F,4.3
1043,22,Male,France,High School,Web Development,Coursera,43,26,63.95,3.42,97,30.7,Laptop,Fast,18,No,195.65,10,3,No,Unemployed,Completed,D,3.8
1044,32,Female,China,High School,UX Design,edX,30,8,63.97,98.65,27,90.48,Laptop,Medium,4,No,54.07,5,9,No,Student,Completed,D,3.4
1045,35,Male,Australia,PhD,UX Design,Coursera,47,30,67.1,45.76,97,70.7,Mobile,Fast,16,Yes,151.48,3,7,No,Employed,Completed,D,4.2
1046,35,Male,France,Master's,Cloud Computing,edX,16,26,38.76,93.58,95,3.72,Laptop,Slow,18,Yes,89.93,7,10,No,Employed,Completed,F,3.7
1047,37,Male,UK,Master's,Mobile Development,Codecademy,7,6,37.0,72.99,86,79.12,Mobile,Fast,3,Yes,48.12,6,2,No,Student,In Progress,F,3.2
1048,43,Male,USA,Master's,Blockchain,Coursera,39,22,0.46,37.3,87,49.46,Laptop,Slow,0,No,182.67,8,1,No,Employed,In Progress,F,1.9
1049,55,Female,Brazil,Bachelor's,AI/ML,LinkedIn Learning,22,7,15.42,15.08,64,94.55,Tablet,Fast,13,No,92.76,8,1,No,Employed,Dropped,F,1.1
1050,22,Male,USA,Master's,Cybersecurity,LinkedIn Learning,41,7,95.08,97.82,23,32.36,Desktop,Fast,16,No,113.19,10,1,No,Employed,Completed,A,4.7
1051,16,Male,USA,PhD,AI/ML,Coursera,31,2,84.24,58.45,66,59.12,Mobile,Fast,13,Yes,44.5,6,6,No,Employed,Completed,B,5.0
1052,47,Female,Japan,Bachelor's,AI/ML,Udemy,49,25,27.51,19.24,80,95.61,Laptop,Slow,5,No,64.83,7,5,No,Employed,In Progress,F,2.9
1053,28,Female,Mexico,High School,Data Science,edX,13,4,40.12,68.17,6,27.12,Laptop,Fast,4,Yes,149.54,3,7,Yes,Employed,Completed,F,3.9
1054,45,Male,Brazil,Bachelor's,AI/ML,Coursera,41,13,93.99,9.2,73,47.2,Laptop,Medium,2,Yes,68.61,4,5,No,Employed,Dropped,F,2.6
1055,38,Non-binary,France,High School,Cloud Computing,edX,41,29,25.04,86.8,82,75.25,Desktop,Medium,14,No,101.19,7,9,No,Employed,Dropped,F,1.7
1056,34,Male,Canada,High School,AI/ML,edX,52,10,53.25,9.01,23,69.11,Desktop,Medium,6,No,22.87,6,1,No,Student,Dropped,F,2.2
1057,47,Female,Australia,Master's,Mobile Development,edX,29,9,2.21,23.62,8,83.87,Desktop,Fast,10,No,170.01,3,9,No,Employed,Completed,F,2.7
1058,45,Female,USA,Master's,Web Development,Coursera,28,15,61.97,9.14,14,51.98,Mobile,Medium,9,No,147.52,10,4,No,Employed,Completed,D,4.4
1059,44,Male,Brazil,High School,Data Science,edX,44,12,93.01,10.38,55,31.89,Tablet,Slow,13,Yes,152.15,7,10,Yes,Employed,Completed,A,5.0
1060,44,Male,Nigeria,Bachelor's,Digital Marketing,Coursera,19,27,88.47,52.38,85,53.51,Tablet,Medium,2,Yes,35.64,3,7,No,Employed,Completed,B,4.9
1061,45,Male,Australia,Master's,Cloud Computing,Codecademy,23,10,50.2,68.7,16,35.0,Tablet,Slow,13,No,99.03,10,2,No,Employed,Completed,F,4.1
1062,31,Male,Canada,Bachelor's,Web Development,Udemy,47,19,64.96,78.85,18,17.64,Laptop,Fast,16,No,5.51,8,3,No,Employed,Completed,D,4.0
1063,55,Female,Brazil,Bachelor's,Cybersecurity,Codecademy,50,21,56.98,69.51,8,55.5,Desktop,Fast,3,No,63.02,7,4,Yes,Employed,In Progress,F,3.8
1064,34,Male,UK,Bachelor's,AI/ML,LinkedIn Learning,8,5,6.7,36.35,63,4.84,Desktop,Medium,5,No,69.6,4,5,No,Employed,In Progress,F,2.7
1065,33,Male,USA,Master's,Blockchain,Pluralsight,25,7,15.87,55.73,56,3.66,Mobile,Fast,19,No,182.74,1,2,No,Student,Completed,F,3.2
1066,16,Male,Canada,Master's,Cybersecurity,Udemy,38,28,96.38,92.77,37,6.46,Desktop,Fast,4,Yes,198.56,6,7,No,Employed,Completed,A,4.9
1067,29,Male,UK,Bachelor's,Web Development,Udemy,38,20,25.6,38.76,82,67.26,Laptop,Fast,9,Yes,123.55,5,6,No,Unemployed,In Progress,F,2.5
1068,17,Female,USA,High School,AI/ML,Udemy,35,11,38.44,25.24,7,40.7,Laptop,Fast,6,No,103.35,9,9,No,Employed,In Progress,F,3.3
1069,43,Male,India,Master's,Mobile Development,Coursera,26,16,50.89,51.93,5,49.41,Laptop,Medium,14,No,88.02,10,7,No,Unemployed,Completed,F,3.7
1070,45,Female,France,High School,Cloud Computing,Codecademy,3,13,97.91,29.73,48,34.34,Mobile,Fast,20,No,3.66,6,10,No,Student,Completed,A,4.7
1071,53,Male,Germany,Bachelor's,Mobile Development,Udemy,2,28,69.0,26.18,44,25.36,Desktop,Medium,20,No,160.02,1,10,No,Student,In Progress,D,3.6
1072,19,Male,China,High School,Web Development,Skillshare,5,4,62.96,77.88,20,35.83,Tablet,Fast,17,No,134.37,3,2,No,Employed,In Progress,D,3.8
1073,16,Female,USA,Bachelor's,Mobile Development,Pluralsight,20,16,52.44,89.08,92,19.34,Laptop,Fast,0,No,129.86,2,3,No,Employed,Completed,F,3.9
1074,23,Male,Canada,Bachelor's,Digital Marketing,Coursera,12,13,70.07,50.23,33,67.88,Mobile,Medium,3,No,161.81,3,3,No,Employed,In Progress,C,4.0
1075,44,Female,Canada,High School,Cloud Computing,LinkedIn Learning,38,29,66.4,77.98,11,10.17,Mobile,Medium,10,No,185.61,1,8,No,Student,In Progress,D,3.9
1076,54,Female,Germany,Master's,Web Development,Udemy,16,1,90.28,18.71,38,51.69,Desktop,Medium,9,Yes,77.91,2,8,No,Student,In Progress,A,3.8
